x,y
0.001,0.9990003926750433
0.021393939393939396,0.9788060260452767
0.04178787878787879,0.9589742846992522
0.062181818181818185,0.9395039300370627
0.08257575757575758,0.9203936632638943
0.10296969696969697,0.9016420861307779
0.12336363636363637,0.8832477898840807
0.14375757575757575,0.865209286523168
0.16415151515151516,0.8475250861883978
0.18454545454545457,0.830193593349577
0.20493939393939395,0.8132131800375646
0.22533333333333333,0.7965821315883659
0.24572727272727274,0.780298673175821
0.26612121212121215,0.7643610166724102
0.2865151515151515,0.7487672591196315
0.3069090909090909,0.7335154581978713
0.3273030303030303,0.7186035951681333
0.3476969696969697,0.7040295749902725
0.36809090909090914,0.6897912497634024
0.3884848484848485,0.6758863961249517
0.4088787878787879,0.6623127232260231
0.4292727272727273,0.6490678712734734
0.44966666666666666,0.6361493915910614
0.47006060606060607,0.6235547861742816
0.4904545454545455,0.611281473674353
0.5108484848484849,0.5993267909234419
0.5312424242424243,0.5876880410933154
0.5516363636363637,0.576362370863535
0.572030303030303,0.565346960757779
0.5924242424242424,0.5546388501015826
0.6128181818181818,0.5442350324601648
0.6332121212121212,0.5341324319606429
0.6536060606060606,0.5243278944990379
0.674,0.5148182164639366
0.6943939393939395,0.5056001248294706
0.7147878787878789,0.4966702521633124
0.7351818181818183,0.48802519125638355
0.7555757575757576,0.47966150914453465
0.775969696969697,0.47157570933632087
0.7963636363636364,0.46376421020249836
0.8167575757575758,0.456223406645222
0.8371515151515152,0.4489496471369421
0.8575454545454546,0.4419392648314897
0.877939393939394,0.43518846940514777
0.8983333333333333,0.4286935488071322
0.9187272727272727,0.4224506691098213
0.9391212121212121,0.41645605226858606
0.9595151515151515,0.4107058505223904
0.979909090909091,0.4051962208641271
1.0003030303030302,0.3999757831734314
1.0206969696969697,0.3986087585653877
1.041090909090909,0.3977580734072035
1.0614848484848485,0.39742753417158383
1.0818787878787879,0.39762089171654225
1.1022727272727273,0.3983418428888399
1.1226666666666667,0.39959401823580265
1.1430606060606059,0.40138099804971716
1.1634545454545453,0.40370629605422437
1.1838484848484847,0.40657337941229343
1.2042424242424241,0.40998565765767125
1.2246363636363635,0.4139464863246758
1.245030303030303,0.41845916842703446
1.2654242424242423,0.4235269594946658
1.2858181818181817,0.4291530613281793
1.3062121212121212,0.43534063103288645
1.3266060606060606,0.4420927672063044
1.347,0.4494125329392773
1.3673939393939394,0.4573029377770581
1.3877878787878788,0.4657669495545633
1.4081818181818182,0.4748074877397812
1.4285757575757576,0.48442743124996923
1.448969696969697,0.4946296121306659
1.4693636363636364,0.5054168251799638
1.4897575757575756,0.5167918190463752
1.510151515151515,0.5287573035948299
1.5305454545454544,0.5413159473619089
1.5509393939393938,0.5544703789055347
1.5713333333333332,0.5682231992259403
1.5917272727272727,0.5825769546045194
1.612121212121212,0.5975341647872483
1.6325151515151515,0.6130973073313726
1.6529090909090909,0.6292688216790339
1.6733030303030303,0.6460511405321085
1.6936969696969697,0.6634466207015066
1.714090909090909,0.6814576053093333
1.7344848484848485,0.700086407669005
1.754878787878788,0.7193352923704879
1.7752727272727273,0.7392065106214432
1.7956666666666665,0.7597022707186625
1.816060606060606,0.7808247543289326
1.8364545454545453,0.802576114941985
1.8568484848484847,0.8249584677651001
1.8772424242424242,0.8479739045733368
1.8976363636363636,0.8716245035220709
1.918030303030303,0.8959122747191941
1.9384242424242424,0.9208392317023026
1.9588181818181818,0.9464073440840366
1.9792121212121212,0.972618581495226
1.9996060606060606,0.9994748430535765
