tau,theta,rho
0.954545454545,0.242424242424,0.927734375000
0.967171717172,0.242424242424,0.926757812500
0.979797979798,0.242424242424,0.925781250000
0.992424242424,0.242424242424,0.924804687500
1.005050505051,0.242424242424,0.923828125000
1.017676767677,0.242424242424,0.922851562500
1.030303030303,0.242424242424,0.921875000000
1.042929292929,0.242424242424,0.920898437500
1.055555555556,0.242424242424,0.919921875000
1.068181818182,0.242424242424,0.918945312500
1.080808080808,0.242424242424,0.917968750000
1.093434343434,0.242424242424,0.916992187500
1.106060606061,0.242424242424,0.916015625000
1.118686868687,0.242424242424,0.915039062500
1.131313131313,0.242424242424,0.914062500000
1.143939393939,0.242424242424,0.913085937500
1.156565656566,0.242424242424,0.912109375000
1.169191919192,0.242424242424,0.912109375000
1.181818181818,0.242424242424,0.911132812500
1.194444444444,0.242424242424,0.910156250000
1.207070707071,0.242424242424,0.909179687500
1.219696969697,0.242424242424,0.908203125000
1.232323232323,0.242424242424,0.907226562500
1.244949494949,0.242424242424,0.906250000000
1.257575757576,0.242424242424,0.905273437500
1.270202020202,0.242424242424,0.904296875000
1.282828282828,0.242424242424,0.903320312500
1.295454545455,0.242424242424,0.902343750000
1.308080808081,0.242424242424,0.901367187500
1.320707070707,0.242424242424,0.900390625000
1.333333333333,0.242424242424,0.899414062500
1.345959595960,0.242424242424,0.899414062500
1.358585858586,0.242424242424,0.898437500000
1.371212121212,0.242424242424,0.897460937500
1.383838383838,0.242424242424,0.896484375000
1.396464646465,0.242424242424,0.895507812500
1.409090909091,0.242424242424,0.894531250000
1.421717171717,0.242424242424,0.893554687500
1.434343434343,0.242424242424,0.892578125000
1.446969696970,0.242424242424,0.891601562500
1.459595959596,0.242424242424,0.890625000000
1.472222222222,0.242424242424,0.889648437500
1.484848484848,0.242424242424,0.889648437500
1.497474747475,0.242424242424,0.888671875000
1.510101010101,0.242424242424,0.887695312500
1.522727272727,0.242424242424,0.886718750000
1.535353535354,0.242424242424,0.885742187500
1.547979797980,0.242424242424,0.884765625000
1.560606060606,0.242424242424,0.883789062500
1.573232323232,0.242424242424,0.882812500000
1.585858585859,0.242424242424,0.881835937500
1.598484848485,0.242424242424,0.880859375000
1.611111111111,0.242424242424,0.880859375000
1.623737373737,0.242424242424,0.885742187500
1.636363636364,0.242424242424,0.900390625000
1.648989898990,0.242424242424,0.920898437500
1.661616161616,0.242424242424,0.949218750000
1.674242424242,0.242424242424,0.989257812500
0.500000000000,0.323232323232,0.960937500000
0.512626262626,0.323232323232,0.959960937500
0.525252525253,0.323232323232,0.958984375000
0.537878787879,0.323232323232,0.958984375000
0.550505050505,0.323232323232,0.958007812500
0.563131313131,0.323232323232,0.957031250000
0.575757575758,0.323232323232,0.956054687500
0.588383838384,0.323232323232,0.955078125000
0.601010101010,0.323232323232,0.954101562500
0.613636363636,0.323232323232,0.953125000000
0.626262626263,0.323232323232,0.952148437500
0.638888888889,0.323232323232,0.951171875000
0.651515151515,0.323232323232,0.950195312500
0.664141414141,0.323232323232,0.949218750000
0.676767676768,0.323232323232,0.948242187500
0.689393939394,0.323232323232,0.947265625000
0.702020202020,0.323232323232,0.946289062500
