gamma,rho_autolyap,rho_theory
0.010000000000,0.980297027367,0.997506234414
0.020000000000,0.961177870656,0.995024875622
0.030000000000,0.942607277973,0.992555831266
0.040000000000,0.924583552188,0.990099009901
0.050000000000,0.907080003448,0.987654320988
0.060000000000,0.890059425961,0.985221674877
0.070000000000,0.873562574446,0.982800982801
0.080000000000,0.857536317796,0.980392156863
0.090000000000,0.841968562935,0.950118764846
0.100000000000,0.826818175572,0.909090909091
0.110000000000,0.812196016553,0.871459694989
0.120000000000,0.797917048653,0.840336134454
0.130000000000,0.784098440101,0.843881856540
0.140000000000,0.770688600593,0.847457627119
0.150000000000,0.757690360243,0.851063829787
0.160000000000,0.745114958513,0.854700854701
0.170000000000,0.732894400130,0.858369098712
0.180000000000,0.721116993431,0.862068965517
0.190000000000,0.709717227209,0.865800865801
0.200000000000,0.698687437341,0.869565217391
0.210000000000,0.687987755778,0.873362445415
0.220000000000,0.677698869125,0.877192982456
0.230000000000,0.667762996863,0.881057268722
0.240000000000,0.658081054455,0.884955752212
0.250000000000,0.648864910782,0.888888888889
0.260000000000,0.639902907144,0.892857142857
0.270000000000,0.631289557024,0.896860986547
0.280000000000,0.622934888567,0.900900900901
0.290000000000,0.614868163946,0.904977375566
0.300000000000,0.607245467823,0.909090909091
0.310000000000,0.599767381067,0.913242009132
0.320000000000,0.592688963463,0.917431192661
0.330000000000,0.585724070669,0.921658986175
0.340000000000,0.579092072821,0.925925925926
0.350000000000,0.572623703598,0.930232558140
0.360000000000,0.566650390684,0.934579439252
0.370000000000,0.560639400102,0.938967136150
0.380000000000,0.554790853966,0.943396226415
0.390000000000,0.549318802084,0.947867298578
0.400000000000,0.543924077383,0.952380952381
0.410000000000,0.538818036175,0.956937799043
0.420000000000,0.533909254863,0.961538461538
0.430000000000,0.529154550347,0.966183574879
0.440000000000,0.524538547043,0.970873786408
0.450000000000,0.520172596008,0.975609756098
0.460000000000,0.515776922673,0.980392156863
0.470000000000,0.511657336916,0.985221674877
0.480000000000,0.507690581559,0.990099009901
0.490000000000,0.503784156404,0.995024875622
0.500000000000,0.500171759064,nan
0.510000000000,0.513668774980,nan
0.520000000000,0.527343750001,nan
0.530000000000,0.541010177724,nan
0.540000000000,0.554679641620,nan
0.550000000000,0.568344237642,nan
0.560000000000,0.581996433397,nan
0.570000000000,0.595640641272,nan
0.580000000000,0.609267711639,nan
0.590000000000,0.622888093120,nan
0.600000000000,0.636492017658,nan
0.610000000000,0.650054866440,nan
0.620000000000,0.663604663418,nan
0.630000000000,0.677130925628,nan
0.640000000000,0.690617556676,nan
0.650000000000,0.704101564839,nan
0.660000000000,0.717519268385,nan
0.670000000000,0.730926319931,nan
0.680000000000,0.744294751422,nan
0.690000000000,0.757613871247,nan
0.700000000000,0.770920062904,nan
0.710000000000,0.784162460781,nan
0.720000000000,0.797376561769,nan
0.730000000000,0.810546236122,nan
0.740000000000,0.823684722479,nan
0.750000000000,0.836746152927,nan
0.760000000000,0.849790692278,nan
0.770000000000,0.862789644571,nan
0.780000000000,0.875717043875,nan
0.790000000000,0.888633754222,nan
0.800000000000,0.901481881798,nan
0.810000000000,0.914283812049,nan
0.820000000000,0.927019973969,nan
0.830000000000,0.939702987409,nan
0.840000000000,0.952361065949,nan
0.850000000000,0.964996337951,nan
0.860000000000,0.977544784547,nan
0.870000000000,0.990024566651,nan
0.880000000000,nan,nan
0.890000000000,nan,nan
0.900000000000,nan,nan
0.910000000000,nan,nan
0.920000000000,nan,nan
0.930000000000,nan,nan
0.940000000000,nan,nan
0.950000000000,nan,nan
0.960000000000,nan,nan
0.970000000000,nan,nan
0.980000000000,nan,nan
0.990000000000,nan,nan
1.000000000000,nan,nan
