gamma,delta,rho
0.710000000000,-0.474747474747,0.605253959243
0.741818181818,-0.474747474747,0.591761291028
0.773636363636,-0.474747474747,0.578638255596
0.805454545455,-0.474747474747,0.565885712834
0.837272727273,-0.474747474747,0.553503684935
0.869090909091,-0.474747474747,0.541492296848
0.900909090909,-0.474747474747,0.529851563188
0.932727272727,-0.474747474747,0.518581087324
0.964545454545,-0.474747474747,0.507680239760
0.996363636364,-0.474747474747,0.497148313846
1.028181818182,-0.474747474747,0.489278080873
1.060000000000,-0.474747474747,0.483173060372
1.091818181818,-0.474747474747,0.477880035541
1.123636363636,-0.474747474747,0.473410413133
1.155454545455,-0.474747474747,0.469772607093
1.187272727273,-0.474747474747,0.466971776215
1.219090909091,-0.474747474747,0.465009365373
1.250909090909,-0.474747474747,0.463882969516
1.282727272727,-0.474747474747,0.463586036566
1.314545454545,-0.474747474747,0.464107801266
1.346363636364,-0.474747474747,0.465433293835
1.378181818182,-0.474747474747,0.467543439126
1.410000000000,-0.474747474747,0.470415198000
1.441818181818,-0.474747474747,0.474022027031
1.473636363636,-0.474747474747,0.478334146247
1.505454545455,-0.474747474747,0.483319088888
1.537272727273,-0.474747474747,0.488942173493
1.569090909091,-0.474747474747,0.495167077176
1.600909090909,-0.474747474747,0.501956399101
1.632727272727,-0.474747474747,0.509272201019
1.664545454545,-0.474747474747,0.517076423842
1.696363636364,-0.474747474747,0.525331467628
1.728181818182,-0.474747474747,0.534000388097
1.760000000000,-0.474747474747,0.543047394275
1.791818181818,-0.474747474747,0.552437999287
1.823636363636,-0.474747474747,0.562139168367
1.855454545455,-0.474747474747,0.572119615272
1.887272727273,-0.474747474747,0.582349700839
1.919090909091,-0.474747474747,0.592801584385
1.950909090909,-0.474747474747,0.603449143425
1.982727272727,-0.474747474747,0.614268040168
2.014545454545,-0.474747474747,0.625235590095
2.046363636364,-0.474747474747,0.636330724831
2.078181818182,-0.474747474747,0.647533908299
2.110000000000,-0.474747474747,0.658827064285
2.141818181818,-0.474747474747,0.670193473519
2.173636363636,-0.474747474747,0.681617663360
2.205454545455,-0.474747474747,0.693085354757
2.237272727273,-0.474747474747,0.704583358020
2.269090909091,-0.474747474747,0.716099467597
2.300909090909,-0.474747474747,0.727622404691
2.332727272727,-0.474747474747,0.739141780418
2.364545454545,-0.474747474747,0.750647904878
2.396363636364,-0.474747474747,0.762131860542
2.428181818182,-0.474747474747,0.773585315794
2.460000000000,-0.474747474747,0.785000614822
2.491818181818,-0.474747474747,0.796370601691
2.523636363636,-0.474747474747,0.807688578214
2.555454545455,-0.474747474747,0.818948328495
2.587272727273,-0.474747474747,0.830144083007
2.619090909091,-0.474747474747,0.841270382120
2.650909090909,-0.474747474747,0.852322191467
2.682727272727,-0.474747474747,0.863294720590
2.714545454545,-0.474747474747,0.874183520529
2.746363636364,-0.474747474747,0.884984417841
2.778181818182,-0.474747474747,0.895693313879
2.810000000000,-0.474747474747,0.906306623245
2.841818181818,-0.474747474747,0.916820809398
2.873636363636,-0.474747474747,0.927232392855
2.905454545455,-0.474747474747,0.937618206362
2.937272727273,-0.474747474747,0.948101222811
2.969090909091,-0.474747474747,0.958683065937
3.000909090909,-0.474747474747,0.969364160673
3.032727272727,-0.474747474747,0.980144559942
3.064545454545,-0.474747474747,0.991025354050
0.010000000000,-0.454545454545,0.993140459032
0.041818181818,-0.454545454545,0.971553161733
0.073636363636,-0.454545454545,0.950317109238
0.105454545455,-0.454545454545,0.929434899301
0.137272727273,-0.454545454545,0.908908182894
0.169090909091,-0.454545454545,0.888738482357
0.200909090909,-0.454545454545,0.868927116383
0.232727272727,-0.454545454545,0.849475897138
0.264545454545,-0.454545454545,0.830385994399
0.296363636364,-0.454545454545,0.811658975457
0.328181818182,-0.454545454545,0.793296429351
0.360000000000,-0.454545454545,0.775299550917
0.391818181818,-0.454545454545,0.757669915019
0.423636363636,-0.454545454545,0.740408859921
0.455454545455,-0.454545454545,0.723517710335
0.487272727273,-0.454545454545,0.706997881386
0.519090909091,-0.454545454545,0.690850473791
0.550909090909,-0.454545454545,0.675076702167
0.582727272727,-0.454545454545,0.659677610521
0.614545454545,-0.454545454545,0.644654276010
0.646363636364,-0.454545454545,0.630007505688
0.678181818182,-0.454545454545,0.615738128317
0.710000000000,-0.454545454545,0.601846773592
0.741818181818,-0.454545454545,0.588333939803
0.773636363636,-0.454545454545,0.575199932108
0.805454545455,-0.454545454545,0.562444904827
0.837272727273,-0.454545454545,0.550068901710
0.869090909091,-0.454545454545,0.538071600326
0.900909090909,-0.454545454545,0.526452533608
0.932727272727,-0.454545454545,0.515211064617
0.964545454545,-0.454545454545,0.504346253022
0.996363636364,-0.454545454545,0.493856793969
1.028181818182,-0.454545454545,0.485497313472
1.060000000000,-0.454545454545,0.479413484951
1.091818181818,-0.454545454545,0.474138566065
1.123636363636,-0.454545454545,0.469681993139
1.155454545455,-0.454545454545,0.466050220552
1.187272727273,-0.454545454545,0.463246366576
1.219090909091,-0.454545454545,0.461269891509
1.250909090909,-0.454545454545,0.460116408768
1.282727272727,-0.454545454545,0.459777556594
1.314545454545,-0.454545454545,0.460240902686
1.346363636364,-0.454545454545,0.461490014715
1.378181818182,-0.454545454545,0.463504579872
1.410000000000,-0.454545454545,0.466260622703
1.441818181818,-0.454545454545,0.469730927594
1.473636363636,-0.454545454545,0.473885305148
1.505454545455,-0.454545454545,0.478691187145
1.537272727273,-0.454545454545,0.484114072948
1.569090909091,-0.454545454545,0.490118095758
1.600909090909,-0.454545454545,0.496666466257
1.632727272727,-0.454545454545,0.503722071905
1.664545454545,-0.454545454545,0.511247817123
1.696363636364,-0.454545454545,0.519207128334
1.728181818182,-0.454545454545,0.527564231441
1.760000000000,-0.454545454545,0.536284463924
1.791818181818,-0.454545454545,0.545334534685
1.823636363636,-0.454545454545,0.554682569326
1.855454545455,-0.454545454545,0.564298352221
1.887272727273,-0.454545454545,0.574153320744
1.919090909091,-0.454545454545,0.584220628702
1.950909090909,-0.454545454545,0.594475086453
1.982727272727,-0.454545454545,0.604893193069
2.014545454545,-0.454545454545,0.615453040523
2.046363636364,-0.454545454545,0.626134261723
2.078181818182,-0.454545454545,0.636917936740
2.110000000000,-0.454545454545,0.647786555820
2.141818181818,-0.454545454545,0.658723873942
2.173636363636,-0.454545454545,0.669714861567
2.205454545455,-0.454545454545,0.680745601655
2.237272727273,-0.454545454545,0.691803202155
2.269090909091,-0.454545454545,0.702875718440
2.300909090909,-0.454545454545,0.713952138640
2.332727272727,-0.454545454545,0.725022198513
2.364545454545,-0.454545454545,0.736076379648
2.396363636364,-0.454545454545,0.747105850233
2.428181818182,-0.454545454545,0.758102402485
2.460000000000,-0.454545454545,0.769058391715
2.491818181818,-0.454545454545,0.779966638653
2.523636363636,-0.454545454545,0.790820516180
2.555454545455,-0.454545454545,0.801613775497
2.587272727273,-0.454545454545,0.812340609205
2.619090909091,-0.454545454545,0.822995547986
2.650909090909,-0.454545454545,0.833573386069
2.682727272727,-0.454545454545,0.844069344364
2.714545454545,-0.454545454545,0.854478865862
2.746363636364,-0.454545454545,0.864797628686
2.778181818182,-0.454545454545,0.875021503726
2.810000000000,-0.454545454545,0.885211532914
2.841818181818,-0.454545454545,0.895505395703
2.873636363636,-0.454545454545,0.905908063288
2.905454545455,-0.454545454545,0.916419792584
2.937272727273,-0.454545454545,0.927040901502
2.969090909091,-0.454545454545,0.937771648169
3.000909090909,-0.454545454545,0.948612410921
3.032727272727,-0.454545454545,0.959563510495
3.064545454545,-0.454545454545,0.970626810916
3.096363636364,-0.454545454545,0.981819145632
3.128181818182,-0.454545454545,0.993146190292
0.010000000000,-0.434343434343,0.993044361428
0.041818181818,-0.434343434343,0.971161407598
0.073636363636,-0.434343434343,0.949644247085
0.105454545455,-0.434343434343,0.928495809378
0.137272727273,-0.434343434343,0.907717498154
0.169090909091,-0.434343434343,0.887310480353
0.200909090909,-0.434343434343,0.867275713943
0.232727272727,-0.434343434343,0.847615764536
0.264545454545,-0.434343434343,0.828330539168
0.296363636364,-0.434343434343,0.809421808120
0.328181818182,-0.434343434343,0.790890720400
0.360000000000,-0.434343434343,0.772738606062
0.391818181818,-0.434343434343,0.754966525282
0.423636363636,-0.434343434343,0.737575657664
0.455454545455,-0.434343434343,0.720567123965
0.487272727273,-0.434343434343,0.703941894483
0.519090909091,-0.434343434343,0.687700960068
0.550909090909,-0.434343434343,0.671845203296
0.582727272727,-0.434343434343,0.656375376508
0.614545454545,-0.434343434343,0.641292241746
0.646363636364,-0.434343434343,0.626596320771
0.678181818182,-0.434343434343,0.612288083823
0.710000000000,-0.434343434343,0.598367903606
0.741818181818,-0.434343434343,0.584835886956
0.773636363636,-0.434343434343,0.571691909394
0.805454545455,-0.434343434343,0.558935970073
0.837272727273,-0.434343434343,0.546567522841
0.869090909091,-0.434343434343,0.534586057799
0.900909090909,-0.434343434343,0.522990658708
0.932727272727,-0.434343434343,0.511780235898
0.964545454545,-0.434343434343,0.500953636933
0.996363636364,-0.434343434343,0.490508993083
1.028181818182,-0.434343434343,0.481644573426
1.060000000000,-0.434343434343,0.475585627300
1.091818181818,-0.434343434343,0.470332956806
1.123636363636,-0.434343434343,0.465894082688
1.155454545455,-0.434343434343,0.462273542772
1.187272727273,-0.434343434343,0.459472475949
1.219090909091,-0.434343434343,0.457488433805
1.250909090909,-0.434343434343,0.456315200776
1.282727272727,-0.434343434343,0.455942692921
1.314545454545,-0.434343434343,0.456356903098
1.346363636364,-0.434343434343,0.457540045054
1.378181818182,-0.434343434343,0.459470658970
1.410000000000,-0.434343434343,0.462123949322
1.441818181818,-0.434343434343,0.465472008334
1.473636363636,-0.434343434343,0.469484405312
1.505454545455,-0.434343434343,0.474128491854
1.537272727273,-0.434343434343,0.479369997667
1.569090909091,-0.434343434343,0.485173441469
1.600909090909,-0.434343434343,0.491502733686
1.632727272727,-0.434343434343,0.498321477633
1.664545454545,-0.434343434343,0.505593552763
1.696363636364,-0.434343434343,0.513283399903
1.728181818182,-0.434343434343,0.521356329792
1.760000000000,-0.434343434343,0.529778763675
1.791818181818,-0.434343434343,0.538518518822
1.823636363636,-0.434343434343,0.547544796005
1.855454545455,-0.434343434343,0.556828463450
1.887272727273,-0.434343434343,0.566341952437
1.919090909091,-0.434343434343,0.576059306019
1.950909090909,-0.434343434343,0.585956251944
1.982727272727,-0.434343434343,0.596010076842
2.014545454545,-0.434343434343,0.606199578375
2.046363636364,-0.434343434343,0.616505052749
2.078181818182,-0.434343434343,0.626908178891
2.110000000000,-0.434343434343,0.637391933366
2.141818181818,-0.434343434343,0.647940533408
2.173636363636,-0.434343434343,0.658539331856
2.205454545455,-0.434343434343,0.669174746146
2.237272727273,-0.434343434343,0.679834156412
2.269090909091,-0.434343434343,0.690505876671
2.300909090909,-0.434343434343,0.701179027557
2.332727272727,-0.434343434343,0.711843536055
2.364545454545,-0.434343434343,0.722489960493
2.396363636364,-0.434343434343,0.733109542640
2.428181818182,-0.434343434343,0.743694128586
2.460000000000,-0.434343434343,0.754236026520
2.491818181818,-0.434343434343,0.764728134498
2.523636363636,-0.434343434343,0.775163739803
2.555454545455,-0.434343434343,0.785536557082
2.587272727273,-0.434343434343,0.795840716424
2.619090909091,-0.434343434343,0.806070473044
2.650909090909,-0.434343434343,0.816220774897
2.682727272727,-0.434343434343,0.826286464930
2.714545454545,-0.434343434343,0.836292482913
2.746363636364,-0.434343434343,0.846394330260
2.778181818182,-0.434343434343,0.856615856289
2.810000000000,-0.434343434343,0.866957381791
2.841818181818,-0.434343434343,0.877419264056
2.873636363636,-0.434343434343,0.888001911284
2.905454545455,-0.434343434343,0.898705735864
2.937272727273,-0.434343434343,0.909531009383
2.969090909091,-0.434343434343,0.920478274395
3.000909090909,-0.434343434343,0.931547947705
3.032727272727,-0.434343434343,0.942741776494
3.064545454545,-0.434343434343,0.954082026612
3.096363636364,-0.434343434343,0.965577646276
3.128181818182,-0.434343434343,0.977230181624
3.160000000000,-0.434343434343,0.989041034262
0.010000000000,-0.414141414141,0.992945507168
0.041818181818,-0.414141414141,0.970758438173
0.073636363636,-0.414141414141,0.948952537605
0.105454545455,-0.414141414141,0.927530288634
0.137272727273,-0.414141414141,0.906494116711
0.169090909091,-0.414141414141,0.885843728621
0.200909090909,-0.414141414141,0.865580754483
0.232727272727,-0.414141414141,0.845705978340
0.264545454545,-0.414141414141,0.826221052576
0.296363636364,-0.414141414141,0.807126482956
0.328181818182,-0.414141414141,0.788423299789
0.360000000000,-0.414141414141,0.770112716591
0.391818181818,-0.414141414141,0.752195507289
0.423636363636,-0.414141414141,0.734672501706
0.455454545455,-0.414141414141,0.717544590440
0.487272727273,-0.414141414141,0.700812496671
0.519090909091,-0.414141414141,0.684476889701
0.550909090909,-0.414141414141,0.668538391737
0.582727272727,-0.414141414141,0.652997385245
0.614545454545,-0.414141414141,0.637854352613
0.646363636364,-0.414141414141,0.623109490379
0.678181818182,-0.414141414141,0.608762903606
0.710000000000,-0.414141414141,0.594814604919
0.741818181818,-0.414141414141,0.581264376670
0.773636363636,-0.414141414141,0.568111767740
0.805454545455,-0.414141414141,0.555356301486
0.837272727273,-0.414141414141,0.542997062206
0.869090909091,-0.414141414141,0.531033363019
0.900909090909,-0.414141414141,0.519463719526
0.932727272727,-0.414141414141,0.508286721321
0.964545454545,-0.414141414141,0.497500538739
0.996363636364,-0.414141414141,0.487103348785
1.028181818182,-0.414141414141,0.477719075803
1.060000000000,-0.414141414141,0.471689227108
1.091818181818,-0.414141414141,0.466463491805
1.123636363636,-0.414141414141,0.462047599257
1.155454545455,-0.414141414141,0.458444208140
1.187272727273,-0.414141414141,0.455652537357
1.219090909091,-0.414141414141,0.453668355942
1.250909090909,-0.414141414141,0.452483707223
1.282727272727,-0.414141414141,0.452086868391
1.314545454545,-0.414141414141,0.452462398428
1.346363636364,-0.414141414141,0.453591231253
1.378181818182,-0.414141414141,0.455450901432
1.410000000000,-0.414141414141,0.458015829344
1.441818181818,-0.414141414141,0.461257588104
1.473636363636,-0.414141414141,0.465145486291
1.505454545455,-0.414141414141,0.469646900962
1.537272727273,-0.414141414141,0.474727755880
1.569090909091,-0.414141414141,0.480353061110
1.600909090909,-0.414141414141,0.486487327227
1.632727272727,-0.414141414141,0.493094980686
1.664545454545,-0.414141414141,0.500140726566
1.696363636364,-0.414141414141,0.507590141016
1.728181818182,-0.414141414141,0.515409406245
1.760000000000,-0.414141414141,0.523566084900
1.791818181818,-0.414141414141,0.532029025258
1.823636363636,-0.414141414141,0.540768450125
1.855454545455,-0.414141414141,0.549756258727
1.887272727273,-0.414141414141,0.558965768063
1.919090909091,-0.414141414141,0.568371970678
1.950909090909,-0.414141414141,0.577951381190
1.982727272727,-0.414141414141,0.587682021314
2.014545454545,-0.414141414141,0.597543409993
2.046363636364,-0.414141414141,0.607516452704
2.078181818182,-0.414141414141,0.617583334915
2.110000000000,-0.414141414141,0.627727508079
2.141818181818,-0.414141414141,0.637933654594
2.173636363636,-0.414141414141,0.648187425103
2.205454545455,-0.414141414141,0.658475566266
2.237272727273,-0.414141414141,0.668785665184
2.269090909091,-0.414141414141,0.679106265159
2.300909090909,-0.414141414141,0.689426621411
2.332727272727,-0.414141414141,0.699736756562
2.364545454545,-0.414141414141,0.710027330682
2.396363636364,-0.414141414141,0.720289604116
2.428181818182,-0.414141414141,0.730515360829
2.460000000000,-0.414141414141,0.740697027680
2.491818181818,-0.414141414141,0.750827285469
2.523636363636,-0.414141414141,0.760899417120
2.555454545455,-0.414141414141,0.770906978383
2.587272727273,-0.414141414141,0.780843977353
2.619090909091,-0.414141414141,0.790705422824
2.650909090909,-0.414141414141,0.800610915560
2.682727272727,-0.414141414141,0.810647967661
2.714545454545,-0.414141414141,0.820817077714
2.746363636364,-0.414141414141,0.831118721176
2.778181818182,-0.414141414141,0.841553317850
2.810000000000,-0.414141414141,0.852121373756
2.841818181818,-0.414141414141,0.862823396572
2.873636363636,-0.414141414141,0.873659875186
2.905454545455,-0.414141414141,0.884631261500
2.937272727273,-0.414141414141,0.895738261171
2.969090909091,-0.414141414141,0.906981215942
3.000909090909,-0.414141414141,0.918375229691
3.032727272727,-0.414141414141,0.929947404322
3.064545454545,-0.414141414141,0.941700242460
3.096363636364,-0.414141414141,0.953635636665
3.128181818182,-0.414141414141,0.965755524931
3.160000000000,-0.414141414141,0.978061867854
0.010000000000,-0.393939393939,0.992843747113
0.041818181818,-0.393939393939,0.970343906448
0.073636363636,-0.393939393939,0.948241196393
0.105454545455,-0.393939393939,0.926538482150
0.137272727273,-0.393939393939,0.905236512047
0.169090909091,-0.393939393939,0.884336543211
0.200909090909,-0.393939393939,0.863839000453
0.232727272727,-0.393939393939,0.843744990504
0.264545454545,-0.393939393939,0.824055236895
0.296363636364,-0.393939393939,0.804770524452
0.328181818182,-0.393939393939,0.785891595515
0.360000000000,-0.393939393939,0.767419193057
0.391818181818,-0.393939393939,0.749353892490
0.423636363636,-0.393939393939,0.731696397011
0.455454545455,-0.393939393939,0.714447123930
0.487272727273,-0.393939393939,0.697606619724
0.519090909091,-0.393939393939,0.681175222620
0.550909090909,-0.393939393939,0.665153136679
0.582727272727,-0.393939393939,0.649540558458
0.614545454545,-0.393939393939,0.634337535944
0.646363636364,-0.393939393939,0.619543895122
0.678181818182,-0.393939393939,0.605159563046
0.710000000000,-0.393939393939,0.591183989840
0.741818181818,-0.393939393939,0.577616644136
0.773636363636,-0.393939393939,0.564456753423
0.805454545455,-0.393939393939,0.551703374067
0.837272727273,-0.393939393939,0.539355336026
0.869090909091,-0.393939393939,0.527411259828
0.900909090909,-0.393939393939,0.515869476899
0.932727272727,-0.393939393939,0.504728124784
0.964545454545,-0.393939393939,0.493985114417
0.996363636364,-0.393939393939,0.483637969215
1.028181818182,-0.393939393939,0.473838081813
1.060000000000,-0.393939393939,0.467724482886
1.091818181818,-0.393939393939,0.462531093545
1.123636363636,-0.393939393939,0.458144217856
1.155454545455,-0.393939393939,0.454564714087
1.187272727273,-0.393939393939,0.451790033460
1.219090909091,-0.393939393939,0.449814215153
1.250909090909,-0.393939393939,0.448627665907
1.282727272727,-0.393939393939,0.448217111988
1.314545454545,-0.393939393939,0.448565845325
1.346363636364,-0.393939393939,0.449653593246
1.378181818182,-0.393939393939,0.451457015510
1.410000000000,-0.393939393939,0.453949807311
1.441818181818,-0.393939393939,0.457103172857
1.473636363636,-0.393939393939,0.460886191291
1.505454545455,-0.393939393939,0.465266302256
1.537272727273,-0.393939393939,0.470209749431
1.569090909091,-0.393939393939,0.475681991403
1.600909090909,-0.393939393939,0.481648176908
1.632727272727,-0.393939393939,0.488073550167
1.664545454545,-0.393939393939,0.494923717720
1.696363636364,-0.393939393939,0.502165078497
1.728181818182,-0.393939393939,0.509764981748
1.760000000000,-0.393939393939,0.517691933114
1.791818181818,-0.393939393939,0.525915797958
1.823636363636,-0.393939393939,0.534407840032
1.855454545455,-0.393939393939,0.543140835352
1.887272727273,-0.393939393939,0.552089092898
1.919090909091,-0.393939393939,0.561228402902
1.950909090909,-0.393939393939,0.570536077023
1.982727272727,-0.393939393939,0.579990819442
2.014545454545,-0.393939393939,0.589572840681
2.046363636364,-0.393939393939,0.599263577707
2.078181818182,-0.393939393939,0.609045767839
2.110000000000,-0.393939393939,0.618903308874
2.141818181818,-0.393939393939,0.628821240821
2.173636363636,-0.393939393939,0.638785526156
2.205454545455,-0.393939393939,0.648783222540
2.237272727273,-0.393939393939,0.658802114464
2.269090909091,-0.393939393939,0.668830880031
2.300909090909,-0.393939393939,0.678858995439
2.332727272727,-0.393939393939,0.688876375556
2.364545454545,-0.393939393939,0.698873854835
2.396363636364,-0.393939393939,0.708842623979
2.428181818182,-0.393939393939,0.718774542301
2.460000000000,-0.393939393939,0.728661772611
2.491818181818,-0.393939393939,0.738497108741
2.523636363636,-0.393939393939,0.748273491919
2.555454545455,-0.393939393939,0.758007454147
2.587272727273,-0.393939393939,0.767855590201
2.619090909091,-0.393939393939,0.777849167484
2.650909090909,-0.393939393939,0.787988644608
2.682727272727,-0.393939393939,0.798274589073
2.714545454545,-0.393939393939,0.808707586641
2.746363636364,-0.393939393939,0.819288295679
2.778181818182,-0.393939393939,0.830017391607
2.810000000000,-0.393939393939,0.840895484828
2.841818181818,-0.393939393939,0.851923167808
2.873636363636,-0.393939393939,0.863101233582
2.905454545455,-0.393939393939,0.874430332758
2.937272727273,-0.393939393939,0.885929590324
2.969090909091,-0.393939393939,0.897634988535
3.000909090909,-0.393939393939,0.909549798876
3.032727272727,-0.393939393939,0.921676542611
3.064545454545,-0.393939393939,0.934017639322
3.096363636364,-0.393939393939,0.946575708263
3.128181818182,-0.393939393939,0.959353408371
3.160000000000,-0.393939393939,0.972353100769
0.010000000000,-0.373737373737,0.992738294285
0.041818181818,-0.373737373737,0.969917299460
0.073636363636,-0.373737373737,0.947509348392
0.105454545455,-0.373737373737,0.925517797411
0.137272727273,-0.373737373737,0.903943530625
0.169090909091,-0.373737373737,0.882787116993
0.200909090909,-0.373737373737,0.862049027928
0.232727272727,-0.373737373737,0.841729983513
0.264545454545,-0.373737373737,0.821830658709
0.296363636364,-0.373737373737,0.802351372354
0.328181818182,-0.373737373737,0.783292675415
0.360000000000,-0.373737373737,0.764655037016
0.391818181818,-0.373737373737,0.746438774912
0.423636363636,-0.373737373737,0.728644291496
0.455454545455,-0.373737373737,0.711271674144
0.487272727273,-0.373737373737,0.694321144644
0.519090909091,-0.373737373737,0.677792655231
0.550909090909,-0.373737373737,0.661686227862
0.582727272727,-0.373737373737,0.646001669274
0.614545454545,-0.373737373737,0.630738535743
0.646363636364,-0.373737373737,0.615896530110
0.678181818182,-0.373737373737,0.601474924914
0.710000000000,-0.373737373737,0.587472989809
0.741818181818,-0.373737373737,0.573889714698
0.773636363636,-0.373737373737,0.560723969314
0.805454545455,-0.373737373737,0.547974374572
0.837272727273,-0.373737373737,0.535639345529
0.869090909091,-0.373737373737,0.523717111180
0.900909090909,-0.373737373737,0.512205578390
0.932727272727,-0.373737373737,0.501102427038
0.964545454545,-0.373737373737,0.490405078825
0.996363636364,-0.373737373737,0.480110823526
1.028181818182,-0.373737373737,0.470216955124
1.060000000000,-0.373737373737,0.463692194775
1.091818181818,-0.373737373737,0.458537405480
1.123636363636,-0.373737373737,0.454186547541
1.155454545455,-0.373737373737,0.450638726266
1.187272727273,-0.373737373737,0.447889794600
1.219090909091,-0.373737373737,0.445932114499
1.250909090909,-0.373737373737,0.444754576082
1.282727272727,-0.373737373737,0.444342552677
1.314545454545,-0.373737373737,0.444678062560
1.346363636364,-0.373737373737,0.445739864013
1.378181818182,-0.373737373737,0.447503809822
1.410000000000,-0.373737373737,0.449942964427
1.441818181818,-0.373737373737,0.453028264707
1.473636363636,-0.373737373737,0.456728670732
1.505454545455,-0.373737373737,0.461011778563
1.537272727273,-0.373737373737,0.465844139457
1.569090909091,-0.373737373737,0.471191756311
1.600909090909,-0.373737373737,0.477020454957
1.632727272727,-0.373737373737,0.483296238046
1.664545454545,-0.373737373737,0.489985653706
1.696363636364,-0.373737373737,0.497056022289
1.728181818182,-0.373737373737,0.504475683091
1.760000000000,-0.373737373737,0.512214172669
1.791818181818,-0.373737373737,0.520242326911
1.823636363636,-0.373737373737,0.528532411263
1.855454545455,-0.373737373737,0.537058127316
1.887272727273,-0.373737373737,0.545794650917
1.919090909091,-0.373737373737,0.554718595695
1.950909090909,-0.373737373737,0.563808042498
1.982727272727,-0.373737373737,0.573042448108
2.014545454545,-0.373737373737,0.582402557135
2.046363636364,-0.373737373737,0.591870472317
2.078181818182,-0.373737373737,0.601429335185
2.110000000000,-0.373737373737,0.611063539633
2.141818181818,-0.373737373737,0.620758457818
2.173636363636,-0.373737373737,0.630500406523
2.205454545455,-0.373737373737,0.640276648344
2.237272727273,-0.373737373737,0.650075213154
2.269090909091,-0.373737373737,0.659884921275
2.300909090909,-0.373737373737,0.669695269009
2.332727272727,-0.373737373737,0.679496406574
2.364545454545,-0.373737373737,0.689279072228
2.396363636364,-0.373737373737,0.699034415240
2.428181818182,-0.373737373737,0.708754264320
2.460000000000,-0.373737373737,0.718430609459
2.491818181818,-0.373737373737,0.728099035163
2.523636363636,-0.373737373737,0.737913221122
2.555454545455,-0.373737373737,0.747888161095
2.587272727273,-0.373737373737,0.758024594319
2.619090909091,-0.373737373737,0.768323199010
2.650909090909,-0.373737373737,0.778784829658
2.682727272727,-0.373737373737,0.789410222869
2.714545454545,-0.373737373737,0.800200291215
2.746363636364,-0.373737373737,0.811155855657
2.778181818182,-0.373737373737,0.822277664732
2.810000000000,-0.373737373737,0.833566796525
2.841818181818,-0.373737373737,0.845024863724
2.873636363636,-0.373737373737,0.856696609245
2.905454545455,-0.373737373737,0.868609905185
2.937272727273,-0.373737373737,0.880767822265
2.969090909091,-0.373737373737,0.893173575579
3.000909090909,-0.373737373737,0.905830444884
3.032727272727,-0.373737373737,0.918741661530
3.064545454545,-0.373737373737,0.931910462669
3.096363636364,-0.373737373737,0.945340196734
3.128181818182,-0.373737373737,0.959034233972
3.160000000000,-0.373737373737,0.972995847558
0.010000000000,-0.353535353535,0.992632331885
0.041818181818,-0.353535353535,0.969478095562
0.073636363636,-0.353535353535,0.946756081586
0.105454545455,-0.353535353535,0.924467659432
0.137272727273,-0.353535353535,0.902613261685
0.169090909091,-0.353535353535,0.881193578328
0.200909090909,-0.353535353535,0.860208570197
0.232727272727,-0.353535353535,0.839658845034
0.264545454545,-0.353535353535,0.819544630962
0.296363636364,-0.353535353535,0.799866159355
0.328181818182,-0.353535353535,0.780623630390
0.360000000000,-0.353535353535,0.761817150120
0.391818181818,-0.353535353535,0.743446905168
0.423636363636,-0.353535353535,0.725512817848
0.455454545455,-0.353535353535,0.708014716161
0.487272727273,-0.353535353535,0.690952461162
0.519090909091,-0.353535353535,0.674325754399
0.550909090909,-0.353535353535,0.658134226006
0.582727272727,-0.353535353535,0.642377149181
0.614545454545,-0.353535353535,0.627053961100
0.646363636364,-0.353535353535,0.612163778391
0.678181818182,-0.353535353535,0.597705663351
0.710000000000,-0.353535353535,0.583678310909
0.741818181818,-0.353535353535,0.570080381759
0.773636363636,-0.353535353535,0.556910276413
0.805454545455,-0.353535353535,0.544166371201
0.837272727273,-0.353535353535,0.531846449843
0.869090909091,-0.353535353535,0.519948321311
0.900909090909,-0.353535353535,0.508469493203
0.932727272727,-0.353535353535,0.497407208735
0.964545454545,-0.353535353535,0.486758465530
0.996363636364,-0.353535353535,0.476520051611
1.028181818182,-0.353535353535,0.466688245783
1.060000000000,-0.353535353535,0.459594119341
1.091818181818,-0.353535353535,0.454485156908
1.123636363636,-0.353535353535,0.450178388215
1.155454545455,-0.353535353535,0.446671347986
1.187272727273,-0.353535353535,0.443958293538
1.219090909091,-0.353535353535,0.442030104625
1.250909090909,-0.353535353535,0.440874265802
1.282727272727,-0.353535353535,0.440474895748
1.314545454545,-0.353535353535,0.440812945367
1.346363636364,-0.353535353535,0.441866260605
1.378181818182,-0.353535353535,0.443609978840
1.410000000000,-0.353535353535,0.446016833186
1.441818181818,-0.353535353535,0.449057459831
1.473636363636,-0.353535353535,0.452700895679
1.505454545455,-0.353535353535,0.456914904064
1.537272727273,-0.353535353535,0.461666476070
1.569090909091,-0.353535353535,0.466922178747
1.600909090909,-0.353535353535,0.472648584353
1.632727272727,-0.353535353535,0.478812521265
1.664545454545,-0.353535353535,0.485381461748
1.696363636364,-0.353535353535,0.492323701335
1.728181818182,-0.353535353535,0.499608591139
1.760000000000,-0.353535353535,0.507206692389
1.791818181818,-0.353535353535,0.515089855377
1.823636363636,-0.353535353535,0.523231304406
1.855454545455,-0.353535353535,0.531605689312
1.887272727273,-0.353535353535,0.540189086809
1.919090909091,-0.353535353535,0.548958968758
