gamma,rho_autolyap,rho_theory
0.050000000000,0.819819810905,0.819819819820
0.100000000000,0.677419347494,0.677419354839
0.150000000000,0.568345318151,0.568345323741
0.200000000000,0.487179482359,0.487179487179
0.250000000000,0.428571412708,0.428571428571
0.300000000000,0.387755098758,0.387755102041
0.350000000000,0.360730587867,0.360730593607
0.400000000000,0.344262289114,0.344262295082
0.450000000000,0.335793352802,0.335793357934
0.500000000000,0.333333329036,0.333333333333
0.550000000000,0.335347428422,0.335347432024
0.600000000000,0.340659337542,0.340659340659
0.650000000000,0.348370924638,0.348370927318
0.700000000000,0.357798162825,0.357798165138
0.750000000000,0.368421050653,0.368421052632
0.800000000000,0.379844959593,0.379844961240
0.850000000000,0.391771018310,0.391771019678
0.900000000000,0.403973508781,0.403973509934
0.950000000000,0.416282641007,0.416282642089
1.000000000000,0.428571427471,0.428571428571
1.050000000000,0.440745671517,0.440745672437
1.100000000000,0.452736317403,0.452736318408
1.150000000000,0.464493596320,0.464493597206
1.200000000000,0.475982531962,0.475982532751
1.250000000000,0.487179486478,0.487179487179
1.300000000000,0.498069497442,0.498069498069
1.350000000000,0.508644221462,0.508644222020
1.400000000000,0.518900343142,0.518900343643
1.450000000000,0.528838342358,0.528838342811
1.500000000000,0.538461538054,0.538461538462
1.550000000000,0.547775346092,0.547775346462
1.600000000000,0.556786703264,0.556786703601
1.650000000000,0.565503620493,0.565503620803
1.700000000000,0.573934836832,0.573934837093
1.750000000000,0.582089551996,0.582089552239
1.800000000000,0.589977220730,0.589977220957
1.850000000000,0.597607395112,0.597607395324
1.900000000000,0.604989604789,0.604989604990
1.950000000000,0.612133266637,0.612133267031
2.000000000000,0.619047617537,0.619047619048
2.050000000000,0.625741670141,0.625741670470
2.100000000000,0.632224167995,0.632224168126
2.150000000000,0.638503572806,0.638503572930
2.200000000000,0.644588045111,0.644588045234
2.250000000000,0.650485436723,0.650485436893
2.300000000000,0.656203288379,0.656203288490
2.350000000000,0.661748830345,0.661748830515
2.400000000000,0.667128986679,0.667128987517
2.450000000000,0.672350376612,0.672350384487
2.500000000000,0.677419354728,0.677419354839
2.550000000000,0.682341948122,0.682341949548
2.600000000000,0.687123946903,0.687123947052
2.650000000000,0.691770863526,0.691770863623
2.700000000000,0.696287957368,0.696287964004
2.750000000000,0.700680271930,0.700680272109
2.800000000000,0.704952577502,0.704952581665
2.850000000000,0.709109462563,0.709109466701
2.900000000000,0.713155291545,0.713155291790
2.950000000000,0.717094220654,0.717094222009
3.000000000000,0.720930231813,0.720930232558
3.050000000000,0.724667116427,0.724667118032
3.100000000000,0.728308500476,0.728308501315
3.150000000000,0.731861114563,0.731857842094
3.200000000000,0.735318444805,0.735318444996
3.250000000000,0.738693460818,0.738693467337
3.300000000000,0.741985923580,0.741985926505
3.350000000000,0.745202124127,0.745198706979
3.400000000000,0.748334563799,0.748334566987
3.450000000000,0.751396144384,0.751396144839
3.500000000000,0.754385963478,0.754385964912
3.550000000000,0.757312774659,0.757306443343
3.600000000000,0.760159891734,0.760159893404
3.650000000000,0.762948529505,0.762948530606
3.700000000000,0.765674475230,0.765674477517
3.750000000000,0.768343054548,0.768339768340
3.800000000000,0.770950324791,0.770946353225
3.850000000000,0.773496100467,0.773496102368
3.900000000000,0.775990808500,0.775990809879
3.950000000000,0.778436661022,0.778432197448
4.000000000000,0.780822340171,0.780821917808
4.050000000000,0.783165256803,0.783161558024
4.100000000000,0.785457881198,0.785452642595
4.150000000000,0.787701008873,0.787696636399
4.200000000000,0.789896901691,0.789894947474
4.250000000000,0.792053730235,0.792048929664
4.300000000000,0.794163909374,0.794159885112
4.350000000000,0.796233057391,0.796229066635
4.400000000000,0.798262853376,0.798257679963
4.450000000000,0.800246862573,0.800246885871
4.500000000000,0.802201486627,0.802197802198
4.550000000000,0.804115123899,0.804111505758
4.600000000000,0.805994113221,0.805989034163
4.650000000000,0.807837985573,0.807831387540
4.700000000000,0.809647209952,0.809639530174
4.750000000000,0.811421667060,0.811414392060
4.800000000000,0.813166381792,0.813156870378
4.850000000000,0.814873501813,0.814867830900
4.900000000000,0.816555125771,0.816548109322
4.950000000000,0.818206855126,0.818198512533
5.000000000000,0.819843341626,0.819819819820
