x,y
0.670606,-0.630000
0.696465,-0.630000
0.722323,-0.630000
0.050000,-0.610000
0.075859,-0.610000
0.101717,-0.610000
0.127576,-0.610000
0.153434,-0.610000
0.179293,-0.610000
0.205152,-0.610000
0.231010,-0.610000
0.256869,-0.610000
0.282727,-0.610000
0.308586,-0.610000
0.334444,-0.610000
0.360303,-0.610000
0.386162,-0.610000
0.412020,-0.610000
0.437879,-0.610000
0.463737,-0.610000
0.489596,-0.610000
0.515455,-0.610000
0.541313,-0.610000
0.567172,-0.610000
0.593030,-0.610000
0.618889,-0.610000
0.644747,-0.610000
0.670606,-0.610000
0.696465,-0.610000
0.722323,-0.610000
0.748182,-0.610000
0.774040,-0.610000
0.050000,-0.590000
0.075859,-0.590000
0.101717,-0.590000
0.127576,-0.590000
0.153434,-0.590000
0.179293,-0.590000
0.205152,-0.590000
0.231010,-0.590000
0.256869,-0.590000
0.282727,-0.590000
0.308586,-0.590000
0.334444,-0.590000
0.360303,-0.590000
0.386162,-0.590000
0.412020,-0.590000
0.437879,-0.590000
0.463737,-0.590000
0.489596,-0.590000
0.515455,-0.590000
0.541313,-0.590000
0.567172,-0.590000
0.593030,-0.590000
0.618889,-0.590000
0.644747,-0.590000
0.670606,-0.590000
0.696465,-0.590000
0.722323,-0.590000
0.748182,-0.590000
0.774040,-0.590000
0.799899,-0.590000
0.050000,-0.570000
0.075859,-0.570000
0.101717,-0.570000
0.127576,-0.570000
0.153434,-0.570000
0.179293,-0.570000
0.205152,-0.570000
0.231010,-0.570000
0.256869,-0.570000
0.282727,-0.570000
0.308586,-0.570000
0.334444,-0.570000
0.360303,-0.570000
0.386162,-0.570000
0.412020,-0.570000
0.437879,-0.570000
0.463737,-0.570000
0.489596,-0.570000
0.515455,-0.570000
0.541313,-0.570000
0.567172,-0.570000
0.593030,-0.570000
0.618889,-0.570000
0.644747,-0.570000
0.670606,-0.570000
0.696465,-0.570000
0.722323,-0.570000
0.748182,-0.570000
0.774040,-0.570000
0.799899,-0.570000
0.825758,-0.570000
0.851616,-0.570000
0.050000,-0.550000
0.075859,-0.550000
0.101717,-0.550000
0.127576,-0.550000
0.153434,-0.550000
0.179293,-0.550000
0.205152,-0.550000
0.231010,-0.550000
0.256869,-0.550000
0.282727,-0.550000
0.308586,-0.550000
0.334444,-0.550000
0.360303,-0.550000
0.386162,-0.550000
0.412020,-0.550000
0.437879,-0.550000
0.463737,-0.550000
0.489596,-0.550000
0.515455,-0.550000
0.541313,-0.550000
0.567172,-0.550000
0.593030,-0.550000
0.618889,-0.550000
0.644747,-0.550000
0.670606,-0.550000
0.696465,-0.550000
0.722323,-0.550000
0.748182,-0.550000
0.774040,-0.550000
0.799899,-0.550000
0.825758,-0.550000
0.851616,-0.550000
0.877475,-0.550000
0.050000,-0.530000
0.075859,-0.530000
0.101717,-0.530000
0.127576,-0.530000
0.153434,-0.530000
0.179293,-0.530000
0.205152,-0.530000
0.231010,-0.530000
0.256869,-0.530000
0.282727,-0.530000
0.308586,-0.530000
0.334444,-0.530000
0.360303,-0.530000
0.386162,-0.530000
0.412020,-0.530000
0.437879,-0.530000
0.463737,-0.530000
0.489596,-0.530000
0.515455,-0.530000
0.541313,-0.530000
0.567172,-0.530000
0.593030,-0.530000
0.618889,-0.530000
0.644747,-0.530000
0.670606,-0.530000
0.696465,-0.530000
0.722323,-0.530000
0.748182,-0.530000
0.774040,-0.530000
0.799899,-0.530000
0.825758,-0.530000
0.851616,-0.530000
0.877475,-0.530000
0.903333,-0.530000
0.929192,-0.530000
0.050000,-0.510000
0.075859,-0.510000
0.101717,-0.510000
0.127576,-0.510000
0.153434,-0.510000
0.179293,-0.510000
0.205152,-0.510000
0.231010,-0.510000
0.256869,-0.510000
0.282727,-0.510000
0.308586,-0.510000
0.334444,-0.510000
0.360303,-0.510000
0.386162,-0.510000
0.412020,-0.510000
0.437879,-0.510000
0.463737,-0.510000
0.489596,-0.510000
0.515455,-0.510000
0.541313,-0.510000
0.567172,-0.510000
0.593030,-0.510000
0.618889,-0.510000
0.644747,-0.510000
0.670606,-0.510000
0.696465,-0.510000
0.722323,-0.510000
0.748182,-0.510000
0.774040,-0.510000
0.799899,-0.510000
0.825758,-0.510000
0.851616,-0.510000
0.877475,-0.510000
0.903333,-0.510000
0.929192,-0.510000
0.955051,-0.510000
0.050000,-0.490000
0.075859,-0.490000
0.101717,-0.490000
0.127576,-0.490000
0.153434,-0.490000
0.179293,-0.490000
0.205152,-0.490000
0.231010,-0.490000
0.256869,-0.490000
0.282727,-0.490000
0.308586,-0.490000
0.334444,-0.490000
0.360303,-0.490000
0.386162,-0.490000
0.412020,-0.490000
0.437879,-0.490000
0.463737,-0.490000
0.489596,-0.490000
0.515455,-0.490000
0.541313,-0.490000
0.567172,-0.490000
0.593030,-0.490000
0.618889,-0.490000
0.644747,-0.490000
0.670606,-0.490000
0.696465,-0.490000
0.722323,-0.490000
0.748182,-0.490000
0.774040,-0.490000
0.799899,-0.490000
0.825758,-0.490000
0.851616,-0.490000
0.877475,-0.490000
0.903333,-0.490000
0.929192,-0.490000
0.955051,-0.490000
0.980909,-0.490000
1.006768,-0.490000
0.050000,-0.470000
0.075859,-0.470000
0.101717,-0.470000
0.127576,-0.470000
0.153434,-0.470000
0.179293,-0.470000
0.205152,-0.470000
0.231010,-0.470000
0.256869,-0.470000
0.282727,-0.470000
0.308586,-0.470000
0.334444,-0.470000
0.360303,-0.470000
0.386162,-0.470000
0.412020,-0.470000
0.437879,-0.470000
0.463737,-0.470000
0.489596,-0.470000
0.515455,-0.470000
0.541313,-0.470000
0.567172,-0.470000
0.593030,-0.470000
0.618889,-0.470000
0.644747,-0.470000
0.670606,-0.470000
0.696465,-0.470000
0.722323,-0.470000
0.748182,-0.470000
0.774040,-0.470000
0.799899,-0.470000
0.825758,-0.470000
0.851616,-0.470000
0.877475,-0.470000
0.903333,-0.470000
0.929192,-0.470000
0.955051,-0.470000
0.980909,-0.470000
1.006768,-0.470000
1.032626,-0.470000
1.058485,-0.470000
0.050000,-0.450000
0.075859,-0.450000
0.101717,-0.450000
0.127576,-0.450000
0.153434,-0.450000
0.179293,-0.450000
0.205152,-0.450000
0.231010,-0.450000
0.256869,-0.450000
0.282727,-0.450000
0.308586,-0.450000
0.334444,-0.450000
0.360303,-0.450000
0.386162,-0.450000
0.412020,-0.450000
0.437879,-0.450000
0.463737,-0.450000
0.489596,-0.450000
0.515455,-0.450000
0.541313,-0.450000
0.567172,-0.450000
0.593030,-0.450000
0.618889,-0.450000
0.644747,-0.450000
0.670606,-0.450000
0.696465,-0.450000
0.722323,-0.450000
0.748182,-0.450000
0.774040,-0.450000
0.799899,-0.450000
0.825758,-0.450000
0.851616,-0.450000
0.877475,-0.450000
0.903333,-0.450000
0.929192,-0.450000
0.955051,-0.450000
0.980909,-0.450000
1.006768,-0.450000
1.032626,-0.450000
1.058485,-0.450000
1.084343,-0.450000
0.050000,-0.430000
0.075859,-0.430000
0.101717,-0.430000
0.127576,-0.430000
0.153434,-0.430000
0.179293,-0.430000
0.205152,-0.430000
0.231010,-0.430000
0.256869,-0.430000
0.282727,-0.430000
0.308586,-0.430000
0.334444,-0.430000
0.360303,-0.430000
0.386162,-0.430000
0.412020,-0.430000
0.437879,-0.430000
0.463737,-0.430000
0.489596,-0.430000
0.515455,-0.430000
0.541313,-0.430000
0.567172,-0.430000
0.593030,-0.430000
0.618889,-0.430000
0.644747,-0.430000
0.670606,-0.430000
0.696465,-0.430000
0.722323,-0.430000
0.748182,-0.430000
0.774040,-0.430000
0.799899,-0.430000
0.825758,-0.430000
0.851616,-0.430000
0.877475,-0.430000
0.903333,-0.430000
0.929192,-0.430000
0.955051,-0.430000
0.980909,-0.430000
1.006768,-0.430000
1.032626,-0.430000
1.058485,-0.430000
1.084343,-0.430000
1.110202,-0.430000
1.136061,-0.430000
0.050000,-0.410000
0.075859,-0.410000
0.101717,-0.410000
0.127576,-0.410000
0.153434,-0.410000
0.179293,-0.410000
0.205152,-0.410000
0.231010,-0.410000
0.256869,-0.410000
0.282727,-0.410000
0.308586,-0.410000
0.334444,-0.410000
0.360303,-0.410000
0.386162,-0.410000
0.412020,-0.410000
0.437879,-0.410000
0.463737,-0.410000
0.489596,-0.410000
0.515455,-0.410000
0.541313,-0.410000
0.567172,-0.410000
0.593030,-0.410000
0.618889,-0.410000
0.644747,-0.410000
0.670606,-0.410000
0.696465,-0.410000
0.722323,-0.410000
0.748182,-0.410000
0.774040,-0.410000
0.799899,-0.410000
0.825758,-0.410000
0.851616,-0.410000
0.877475,-0.410000
0.903333,-0.410000
0.929192,-0.410000
0.955051,-0.410000
0.980909,-0.410000
1.006768,-0.410000
1.032626,-0.410000
1.058485,-0.410000
1.084343,-0.410000
1.110202,-0.410000
1.136061,-0.410000
1.161919,-0.410000
0.050000,-0.390000
0.075859,-0.390000
0.101717,-0.390000
0.127576,-0.390000
0.153434,-0.390000
0.179293,-0.390000
0.205152,-0.390000
0.231010,-0.390000
0.256869,-0.390000
0.282727,-0.390000
0.308586,-0.390000
0.334444,-0.390000
0.360303,-0.390000
0.386162,-0.390000
0.412020,-0.390000
0.437879,-0.390000
0.463737,-0.390000
0.489596,-0.390000
0.515455,-0.390000
0.541313,-0.390000
0.567172,-0.390000
0.593030,-0.390000
0.618889,-0.390000
0.644747,-0.390000
0.670606,-0.390000
0.696465,-0.390000
0.722323,-0.390000
0.748182,-0.390000
0.774040,-0.390000
0.799899,-0.390000
0.825758,-0.390000
0.851616,-0.390000
0.877475,-0.390000
0.903333,-0.390000
0.929192,-0.390000
0.955051,-0.390000
0.980909,-0.390000
1.006768,-0.390000
1.032626,-0.390000
1.058485,-0.390000
1.084343,-0.390000
1.110202,-0.390000
1.136061,-0.390000
1.161919,-0.390000
1.187778,-0.390000
1.213636,-0.390000
0.050000,-0.370000
0.075859,-0.370000
0.101717,-0.370000
0.127576,-0.370000
0.153434,-0.370000
0.179293,-0.370000
0.205152,-0.370000
0.231010,-0.370000
0.256869,-0.370000
0.282727,-0.370000
0.308586,-0.370000
0.334444,-0.370000
0.360303,-0.370000
0.386162,-0.370000
0.412020,-0.370000
0.437879,-0.370000
0.463737,-0.370000
0.489596,-0.370000
0.515455,-0.370000
0.541313,-0.370000
0.567172,-0.370000
0.593030,-0.370000
0.618889,-0.370000
0.644747,-0.370000
0.670606,-0.370000
0.696465,-0.370000
0.722323,-0.370000
0.748182,-0.370000
0.774040,-0.370000
0.799899,-0.370000
0.825758,-0.370000
0.851616,-0.370000
0.877475,-0.370000
0.903333,-0.370000
0.929192,-0.370000
0.955051,-0.370000
0.980909,-0.370000
1.006768,-0.370000
1.032626,-0.370000
1.058485,-0.370000
1.084343,-0.370000
1.110202,-0.370000
1.136061,-0.370000
1.161919,-0.370000
1.187778,-0.370000
1.213636,-0.370000
1.239495,-0.370000
0.050000,-0.350000
0.075859,-0.350000
0.101717,-0.350000
0.127576,-0.350000
0.153434,-0.350000
0.179293,-0.350000
0.205152,-0.350000
0.231010,-0.350000
0.256869,-0.350000
0.282727,-0.350000
0.308586,-0.350000
0.334444,-0.350000
0.360303,-0.350000
0.386162,-0.350000
0.412020,-0.350000
0.437879,-0.350000
0.463737,-0.350000
0.489596,-0.350000
0.515455,-0.350000
0.541313,-0.350000
0.567172,-0.350000
0.593030,-0.350000
0.618889,-0.350000
0.644747,-0.350000
0.670606,-0.350000
0.696465,-0.350000
0.722323,-0.350000
0.748182,-0.350000
0.774040,-0.350000
0.799899,-0.350000
0.825758,-0.350000
0.851616,-0.350000
0.877475,-0.350000
0.903333,-0.350000
0.929192,-0.350000
0.955051,-0.350000
0.980909,-0.350000
1.006768,-0.350000
1.032626,-0.350000
1.058485,-0.350000
1.084343,-0.350000
1.110202,-0.350000
1.136061,-0.350000
1.161919,-0.350000
1.187778,-0.350000
1.213636,-0.350000
1.239495,-0.350000
1.265354,-0.350000
1.291212,-0.350000
0.050000,-0.330000
0.075859,-0.330000
0.101717,-0.330000
0.127576,-0.330000
0.153434,-0.330000
0.179293,-0.330000
0.205152,-0.330000
0.231010,-0.330000
0.256869,-0.330000
0.282727,-0.330000
0.308586,-0.330000
0.334444,-0.330000
0.360303,-0.330000
0.386162,-0.330000
0.412020,-0.330000
0.437879,-0.330000
0.463737,-0.330000
0.489596,-0.330000
0.515455,-0.330000
0.541313,-0.330000
0.567172,-0.330000
0.593030,-0.330000
0.618889,-0.330000
0.644747,-0.330000
0.670606,-0.330000
0.696465,-0.330000
0.722323,-0.330000
0.748182,-0.330000
0.774040,-0.330000
0.799899,-0.330000
0.825758,-0.330000
0.851616,-0.330000
0.877475,-0.330000
0.903333,-0.330000
0.929192,-0.330000
0.955051,-0.330000
0.980909,-0.330000
1.006768,-0.330000
1.032626,-0.330000
1.058485,-0.330000
1.084343,-0.330000
1.110202,-0.330000
1.136061,-0.330000
1.161919,-0.330000
1.187778,-0.330000
1.213636,-0.330000
1.239495,-0.330000
1.265354,-0.330000
1.291212,-0.330000
1.317071,-0.330000
0.050000,-0.310000
0.075859,-0.310000
0.101717,-0.310000
0.127576,-0.310000
0.153434,-0.310000
0.179293,-0.310000
0.205152,-0.310000
0.231010,-0.310000
0.256869,-0.310000
0.282727,-0.310000
0.308586,-0.310000
0.334444,-0.310000
0.360303,-0.310000
0.386162,-0.310000
0.412020,-0.310000
0.437879,-0.310000
0.463737,-0.310000
0.489596,-0.310000
0.515455,-0.310000
0.541313,-0.310000
0.567172,-0.310000
0.593030,-0.310000
0.618889,-0.310000
0.644747,-0.310000
0.670606,-0.310000
0.696465,-0.310000
0.722323,-0.310000
0.748182,-0.310000
0.774040,-0.310000
0.799899,-0.310000
0.825758,-0.310000
0.851616,-0.310000
0.877475,-0.310000
0.903333,-0.310000
0.929192,-0.310000
0.955051,-0.310000
0.980909,-0.310000
1.006768,-0.310000
1.032626,-0.310000
1.058485,-0.310000
1.084343,-0.310000
1.110202,-0.310000
1.136061,-0.310000
1.161919,-0.310000
1.187778,-0.310000
1.213636,-0.310000
1.239495,-0.310000
1.265354,-0.310000
1.291212,-0.310000
1.317071,-0.310000
1.342929,-0.310000
1.368788,-0.310000
0.050000,-0.290000
0.075859,-0.290000
0.101717,-0.290000
0.127576,-0.290000
0.153434,-0.290000
0.179293,-0.290000
0.205152,-0.290000
0.231010,-0.290000
0.256869,-0.290000
0.282727,-0.290000
0.308586,-0.290000
0.334444,-0.290000
0.360303,-0.290000
0.386162,-0.290000
0.412020,-0.290000
0.437879,-0.290000
0.463737,-0.290000
0.489596,-0.290000
0.515455,-0.290000
0.541313,-0.290000
0.567172,-0.290000
0.593030,-0.290000
0.618889,-0.290000
0.644747,-0.290000
0.670606,-0.290000
0.696465,-0.290000
0.722323,-0.290000
0.748182,-0.290000
0.774040,-0.290000
0.799899,-0.290000
0.825758,-0.290000
0.851616,-0.290000
0.877475,-0.290000
0.903333,-0.290000
0.929192,-0.290000
0.955051,-0.290000
0.980909,-0.290000
1.006768,-0.290000
1.032626,-0.290000
1.058485,-0.290000
1.084343,-0.290000
1.110202,-0.290000
1.136061,-0.290000
1.161919,-0.290000
1.187778,-0.290000
1.213636,-0.290000
1.239495,-0.290000
1.265354,-0.290000
1.291212,-0.290000
1.317071,-0.290000
1.342929,-0.290000
1.368788,-0.290000
1.394646,-0.290000
0.050000,-0.270000
0.075859,-0.270000
0.101717,-0.270000
0.127576,-0.270000
0.153434,-0.270000
0.179293,-0.270000
0.205152,-0.270000
0.231010,-0.270000
0.256869,-0.270000
0.282727,-0.270000
0.308586,-0.270000
0.334444,-0.270000
0.360303,-0.270000
0.386162,-0.270000
0.412020,-0.270000
0.437879,-0.270000
0.463737,-0.270000
0.489596,-0.270000
0.515455,-0.270000
0.541313,-0.270000
0.567172,-0.270000
0.593030,-0.270000
0.618889,-0.270000
0.644747,-0.270000
0.670606,-0.270000
0.696465,-0.270000
0.722323,-0.270000
0.748182,-0.270000
0.774040,-0.270000
0.799899,-0.270000
0.825758,-0.270000
0.851616,-0.270000
0.877475,-0.270000
0.903333,-0.270000
0.929192,-0.270000
0.955051,-0.270000
0.980909,-0.270000
1.006768,-0.270000
1.032626,-0.270000
1.058485,-0.270000
1.084343,-0.270000
1.110202,-0.270000
1.136061,-0.270000
1.161919,-0.270000
1.187778,-0.270000
1.213636,-0.270000
1.239495,-0.270000
1.265354,-0.270000
1.291212,-0.270000
1.317071,-0.270000
1.342929,-0.270000
1.368788,-0.270000
1.394646,-0.270000
1.420505,-0.270000
1.446364,-0.270000
0.050000,-0.250000
0.075859,-0.250000
0.101717,-0.250000
0.127576,-0.250000
0.153434,-0.250000
0.179293,-0.250000
0.205152,-0.250000
0.231010,-0.250000
0.256869,-0.250000
0.282727,-0.250000
0.308586,-0.250000
0.334444,-0.250000
0.360303,-0.250000
0.386162,-0.250000
0.412020,-0.250000
0.437879,-0.250000
0.463737,-0.250000
0.489596,-0.250000
0.515455,-0.250000
0.541313,-0.250000
0.567172,-0.250000
0.593030,-0.250000
0.618889,-0.250000
0.644747,-0.250000
0.670606,-0.250000
0.696465,-0.250000
0.722323,-0.250000
0.748182,-0.250000
0.774040,-0.250000
0.799899,-0.250000
0.825758,-0.250000
0.851616,-0.250000
0.877475,-0.250000
0.903333,-0.250000
0.929192,-0.250000
0.955051,-0.250000
0.980909,-0.250000
1.006768,-0.250000
1.032626,-0.250000
1.058485,-0.250000
1.084343,-0.250000
1.110202,-0.250000
1.136061,-0.250000
1.161919,-0.250000
1.187778,-0.250000
1.213636,-0.250000
1.239495,-0.250000
1.265354,-0.250000
1.291212,-0.250000
1.317071,-0.250000
1.342929,-0.250000
1.368788,-0.250000
1.394646,-0.250000
1.420505,-0.250000
1.446364,-0.250000
1.472222,-0.250000
1.498081,-0.250000
0.050000,-0.230000
0.075859,-0.230000
0.101717,-0.230000
0.127576,-0.230000
0.153434,-0.230000
0.179293,-0.230000
0.205152,-0.230000
0.231010,-0.230000
0.256869,-0.230000
0.282727,-0.230000
0.308586,-0.230000
0.334444,-0.230000
0.360303,-0.230000
0.386162,-0.230000
0.412020,-0.230000
0.437879,-0.230000
0.463737,-0.230000
0.489596,-0.230000
0.515455,-0.230000
0.541313,-0.230000
0.567172,-0.230000
0.593030,-0.230000
0.618889,-0.230000
0.644747,-0.230000
0.670606,-0.230000
0.696465,-0.230000
0.722323,-0.230000
0.748182,-0.230000
0.774040,-0.230000
0.799899,-0.230000
0.825758,-0.230000
0.851616,-0.230000
0.877475,-0.230000
0.903333,-0.230000
0.929192,-0.230000
0.955051,-0.230000
0.980909,-0.230000
1.006768,-0.230000
1.032626,-0.230000
1.058485,-0.230000
1.084343,-0.230000
1.110202,-0.230000
1.136061,-0.230000
1.161919,-0.230000
1.187778,-0.230000
1.213636,-0.230000
1.239495,-0.230000
1.265354,-0.230000
1.291212,-0.230000
1.317071,-0.230000
1.342929,-0.230000
1.368788,-0.230000
1.394646,-0.230000
1.420505,-0.230000
1.446364,-0.230000
1.472222,-0.230000
1.498081,-0.230000
1.523939,-0.230000
0.050000,-0.210000
0.075859,-0.210000
0.101717,-0.210000
0.127576,-0.210000
0.153434,-0.210000
0.179293,-0.210000
0.205152,-0.210000
0.231010,-0.210000
0.256869,-0.210000
0.282727,-0.210000
0.308586,-0.210000
0.334444,-0.210000
0.360303,-0.210000
0.386162,-0.210000
0.412020,-0.210000
0.437879,-0.210000
0.463737,-0.210000
0.489596,-0.210000
0.515455,-0.210000
0.541313,-0.210000
0.567172,-0.210000
0.593030,-0.210000
0.618889,-0.210000
0.644747,-0.210000
0.670606,-0.210000
0.696465,-0.210000
0.722323,-0.210000
0.748182,-0.210000
0.774040,-0.210000
0.799899,-0.210000
0.825758,-0.210000
0.851616,-0.210000
0.877475,-0.210000
0.903333,-0.210000
0.929192,-0.210000
0.955051,-0.210000
0.980909,-0.210000
1.006768,-0.210000
1.032626,-0.210000
1.058485,-0.210000
1.084343,-0.210000
1.110202,-0.210000
1.136061,-0.210000
1.161919,-0.210000
1.187778,-0.210000
1.213636,-0.210000
1.239495,-0.210000
1.265354,-0.210000
1.291212,-0.210000
1.317071,-0.210000
1.342929,-0.210000
1.368788,-0.210000
1.394646,-0.210000
1.420505,-0.210000
1.446364,-0.210000
1.472222,-0.210000
1.498081,-0.210000
1.523939,-0.210000
1.549798,-0.210000
1.575657,-0.210000
0.050000,-0.190000
0.075859,-0.190000
0.101717,-0.190000
0.127576,-0.190000
0.153434,-0.190000
0.179293,-0.190000
0.205152,-0.190000
0.231010,-0.190000
0.256869,-0.190000
0.282727,-0.190000
0.308586,-0.190000
0.334444,-0.190000
0.360303,-0.190000
0.386162,-0.190000
0.412020,-0.190000
0.437879,-0.190000
0.463737,-0.190000
0.489596,-0.190000
0.515455,-0.190000
0.541313,-0.190000
0.567172,-0.190000
0.593030,-0.190000
0.618889,-0.190000
0.644747,-0.190000
0.670606,-0.190000
0.696465,-0.190000
0.722323,-0.190000
0.748182,-0.190000
0.774040,-0.190000
0.799899,-0.190000
0.825758,-0.190000
0.851616,-0.190000
0.877475,-0.190000
0.903333,-0.190000
0.929192,-0.190000
0.955051,-0.190000
0.980909,-0.190000
1.006768,-0.190000
1.032626,-0.190000
1.058485,-0.190000
1.084343,-0.190000
1.110202,-0.190000
1.136061,-0.190000
1.161919,-0.190000
1.187778,-0.190000
1.213636,-0.190000
1.239495,-0.190000
1.265354,-0.190000
1.291212,-0.190000
1.317071,-0.190000
1.342929,-0.190000
1.368788,-0.190000
1.394646,-0.190000
1.420505,-0.190000
1.446364,-0.190000
1.472222,-0.190000
1.498081,-0.190000
1.523939,-0.190000
1.549798,-0.190000
1.575657,-0.190000
1.601515,-0.190000
0.050000,-0.170000
0.075859,-0.170000
0.101717,-0.170000
0.127576,-0.170000
0.153434,-0.170000
0.179293,-0.170000
0.205152,-0.170000
0.231010,-0.170000
0.256869,-0.170000
0.282727,-0.170000
0.308586,-0.170000
0.334444,-0.170000
0.360303,-0.170000
0.386162,-0.170000
0.412020,-0.170000
0.437879,-0.170000
0.463737,-0.170000
0.489596,-0.170000
0.515455,-0.170000
0.541313,-0.170000
0.567172,-0.170000
0.593030,-0.170000
0.618889,-0.170000
0.644747,-0.170000
0.670606,-0.170000
0.696465,-0.170000
0.722323,-0.170000
0.748182,-0.170000
0.774040,-0.170000
