gamma,rho_autolyap,rho_theory
0.050000000000,0.819004507503,0.819004524887
0.100000000000,0.672131134434,0.672131147541
0.150000000000,0.553903331980,0.553903345725
0.200000000000,0.459459447999,0.459459459459
0.250000000000,0.384615373718,0.384615384615
0.300000000000,0.325842687454,0.325842696629
0.350000000000,0.280205646533,0.280205655527
0.400000000000,0.245283008524,0.245283018868
0.450000000000,0.219088926911,0.219088937093
0.500000000000,0.199999993901,0.200000000000
0.550000000000,0.186691301466,0.186691312384
0.600000000000,0.178082180807,0.178082191781
0.650000000000,0.173290930747,0.173290937997
0.700000000000,0.171597623864,0.171597633136
0.750000000000,0.172413784079,0.172413793103
0.800000000000,0.175257723712,0.175257731959
0.850000000000,0.179734611323,0.179734620024
0.900000000000,0.185520354290,0.185520361991
0.950000000000,0.192348557517,0.192348565356
1.000000000000,0.199999995531,0.200000000000
1.050000000000,0.208294056087,0.208294062205
1.100000000000,0.217081846378,0.217081850534
1.150000000000,0.226240534590,0.226240538267
1.200000000000,0.235668786335,0.235668789809
1.250000000000,0.245283016471,0.245283018868
1.300000000000,0.255014324529,0.255014326648
1.350000000000,0.264805988410,0.264805990470
1.400000000000,0.274611396933,0.274611398964
1.450000000000,0.284392348511,0.284392350401
1.500000000000,0.294117645436,0.294117647059
1.550000000000,0.303761930082,0.303761931499
1.600000000000,0.313304719705,0.313304721030
1.650000000000,0.322729603719,0.322729604926
1.700000000000,0.332023574563,0.332023575639
1.750000000000,0.341176469616,0.341176470588
1.800000000000,0.350180504524,0.350180505415
1.850000000000,0.359029882208,0.359029883066
1.900000000000,0.367720465177,0.367720465890
1.950000000000,0.376249499448,0.376249500200
2.000000000000,0.384615383911,0.384615384615
2.050000000000,0.392817474379,0.392817475009
2.100000000000,0.400855919487,0.400855920114
2.150000000000,0.408731522266,0.408731522860
2.200000000000,0.416445622774,0.416445623342
2.250000000000,0.423999999397,0.424000000000
2.300000000000,0.431396785540,0.431396786156
2.350000000000,0.438638396326,0.438638399522
2.400000000000,0.445727480375,0.445727482679
2.450000000000,0.452666848898,0.452666852834
2.500000000000,0.459459453529,0.459459459459
2.550000000000,0.466108345136,0.466108348600
2.600000000000,0.472616625484,0.472616632860
2.650000000000,0.478987462820,0.478987466208
2.700000000000,0.485224014132,0.485224022879
2.750000000000,0.491329475312,0.491329479769
2.800000000000,0.497306996253,0.497307001795
2.850000000000,0.503159726912,0.503159729789
2.900000000000,0.508890768630,0.508890770533
2.950000000000,0.514503186573,0.514503188644
3.000000000000,0.519999996754,0.520000000000
3.050000000000,0.525384164012,0.525384166505
3.100000000000,0.530658566994,0.530658591976
3.150000000000,0.535826092587,0.535826118991
3.200000000000,0.540889497728,0.540889526542
3.250000000000,0.545851500244,0.545851528384
3.300000000000,0.550714744314,0.550714771954
3.350000000000,0.555481811359,0.555481837784
3.400000000000,0.560155237620,0.560155239327
3.450000000000,0.564737411410,0.564737423119
3.500000000000,0.569230766814,0.569230769231
3.550000000000,0.573637579761,0.573637591953
3.600000000000,0.577960126338,0.577960140680
3.650000000000,0.582200580455,0.582200600944
3.700000000000,0.586361084193,0.586361095584
3.750000000000,0.590443667036,0.590443686007
3.800000000000,0.594450352552,0.594450373533
3.850000000000,0.598383076464,0.598383100795
3.900000000000,0.602243751441,0.602243753187
3.950000000000,0.606034144762,0.606034160329
4.000000000000,0.609756074715,0.609756097561
4.050000000000,0.613411265499,0.613411287436
4.100000000000,0.617001377836,0.617001401214
4.150000000000,0.620528036365,0.620528060350
4.200000000000,0.623992814075,0.623992837959
4.250000000000,0.627397236937,0.627397260274
4.300000000000,0.630742785177,0.630742808072
4.350000000000,0.634030894692,0.634030918078
4.400000000000,0.637262963073,0.637262984336
4.450000000000,0.640440337478,0.640440359560
4.500000000000,0.643564333192,0.643564356436
4.550000000000,0.646636226567,0.646636248908
4.600000000000,0.649657248518,0.649657273420
4.650000000000,0.652628607179,0.652628630124
4.700000000000,0.655551462231,0.655551484060
4.750000000000,0.658426946179,0.658426966292
4.800000000000,0.661256153520,0.661256175018
4.850000000000,0.664040163189,0.664040176639
4.900000000000,0.666779982758,0.666780006800
4.950000000000,0.669476648582,0.669476671396
5.000000000000,0.672131127276,0.672131147541
